,TweetDate,Tweets,intention
457,0.07273363604960675,"  (0, 2307)	1
  (0, 861)	1
  (0, 1808)	1
  (0, 40)	1
  (0, 3675)	1
  (0, 2986)	1",1
458,0.07859368370282485,"  (0, 1001)	1
  (0, 2111)	1
  (0, 1203)	2
  (0, 5253)	1
  (0, 3688)	1
  (0, 4870)	1
  (0, 2355)	1
  (0, 3850)	1
  (0, 4613)	1
  (0, 3342)	1
  (0, 4612)	1
  (0, 5272)	1
  (0, 974)	1
  (0, 1483)	1
  (0, 3496)	1
  (0, 202)	1
  (0, 1308)	1
  (0, 1552)	1",1
459,0.05928992837401637,"  (0, 4843)	1
  (0, 1001)	1
  (0, 2829)	1
  (0, 1414)	1
  (0, 87)	1
  (0, 4972)	1
  (0, 359)	1",1
460,0.06928651472390403,"  (0, 2307)	1
  (0, 3421)	1
  (0, 4035)	1
  (0, 3245)	1",1
461,0.02068259007074215,"  (0, 4843)	1
  (0, 1001)	1
  (0, 2144)	1
  (0, 303)	1
  (0, 1687)	1",1
462,0.04550161542554822,"  (0, 2990)	1
  (0, 4758)	1
  (0, 2451)	1
  (0, 853)	1
  (0, 4814)	1
  (0, 3130)	1
  (0, 4922)	1
  (0, 3462)	1",0
463,0.09100312743849079,"  (0, 3220)	1",0
464,0.013098964519238416,"  (0, 1654)	1
  (0, 4843)	1
  (0, 1001)	1
  (0, 2111)	1
  (0, 2091)	1
  (0, 772)	1
  (0, 2083)	1
  (0, 3525)	1
  (0, 4299)	1
  (0, 1464)	1
  (0, 3686)	1
  (0, 4718)	1
  (0, 1604)	1
  (0, 1370)	1
  (0, 2095)	1
  (0, 3847)	1
  (0, 5129)	1
  (0, 2006)	1
  (0, 3459)	1
  (0, 3661)	1
  (0, 3517)	2
  (0, 3518)	1
  (0, 252)	1
  (0, 5257)	1",0
465,0.0679077144528389,"  (0, 4722)	1
  (0, 5327)	1
  (0, 1028)	1
  (0, 1788)	1
  (0, 2478)	1
  (0, 4767)	1",1
466,0.08204077055765903,"  (0, 1653)	1
  (0, 530)	1
  (0, 4892)	1
  (0, 1597)	1
  (0, 3000)	1
  (0, 2216)	1
  (0, 261)	2
  (0, 3481)	1
  (0, 945)	1",0
467,0.08721129742730464,"  (0, 4843)	1
  (0, 1001)	1
  (0, 2275)	1
  (0, 100)	1",0
468,0.06066883205768714,"  (0, 1653)	1
  (0, 15)	1
  (0, 1387)	1
  (0, 3604)	1
  (0, 1141)	1
  (0, 5243)	1
  (0, 401)	1",1
469,0.0334368114336286,"  (0, 3948)	1
  (0, 4514)	1
  (0, 4661)	1",1
470,0.309893211662198,"  (0, 836)	1",1
471,0.06652877629829959,"  (0, 2111)	1
  (0, 2483)	1
  (0, 917)	1
  (0, 3465)	1
  (0, 3209)	1
  (0, 4634)	1",0
472,0.07928310107379169,"  (0, 2111)	1
  (0, 162)	1",0
473,0.011375490033558425,"  (0, 1654)	1
  (0, 1001)	1
  (0, 534)	1
  (0, 5253)	1
  (0, 1507)	1
  (0, 2103)	1
  (0, 2048)	1
  (0, 4903)	1
  (0, 1792)	1
  (0, 1816)	1
  (0, 114)	1
  (0, 3917)	1
  (0, 3772)	1
  (0, 223)	1
  (0, 3249)	1
  (0, 4875)	1
  (0, 3771)	1
  (0, 985)	1
  (0, 995)	1
  (0, 5054)	1
  (0, 824)	1
  (0, 99)	1",1
474,0.05860054547391808,"  (0, 1654)	1
  (0, 4843)	1
  (0, 1001)	1
  (0, 2078)	1
  (0, 3702)	1
  (0, 5277)	2
  (0, 1382)	1
  (0, 5276)	2
  (0, 207)	2
  (0, 3847)	1
  (0, 5129)	1
  (0, 3459)	1
  (0, 256)	3
  (0, 4300)	2
  (0, 3509)	1
  (0, 1210)	1
  (0, 5273)	2
  (0, 528)	1
  (0, 2039)	1
  (0, 5128)	1
  (0, 3512)	1
  (0, 3524)	1
  (0, 1033)	1
  (0, 2594)	1
  (0, 1052)	1
  (0, 1397)	1
  (0, 1067)	1
  (0, 2862)	1
  (0, 3727)	1
  (0, 3914)	1
  (0, 921)	1
  (0, 5256)	1",0
475,0.06066879758681859,"  (0, 1654)	1
  (0, 4843)	1
  (0, 1001)	2
  (0, 3460)	1
  (0, 5365)	1
  (0, 5253)	1
  (0, 1383)	1
  (0, 1426)	1
  (0, 568)	1
  (0, 1454)	1
  (0, 5017)	1
  (0, 218)	1
  (0, 273)	1",1
476,0.37917955403175935,"  (0, 2206)	1
  (0, 3450)	1
  (0, 1623)	1",1
477,0.010686003720854494,"  (0, 635)	1
  (0, 2074)	1
  (0, 849)	1
  (0, 399)	1
  (0, 2116)	1",1
478,0.07101009262218966,"  (0, 2610)	1
  (0, 4377)	1",1
479,0.01240954714827158,"  (0, 1654)	1
  (0, 1001)	1
  (0, 2111)	1
  (0, 5253)	1
  (0, 2048)	1
  (0, 4903)	1
  (0, 1792)	1
  (0, 1816)	1
  (0, 4605)	1
  (0, 2508)	1
  (0, 370)	1
  (0, 5388)	1
  (0, 2908)	1
  (0, 1378)	1
  (0, 5025)	1
  (0, 2909)	1
  (0, 2744)	1
  (0, 2047)	1
  (0, 4251)	1
  (0, 3458)	1
  (0, 2051)	1
  (0, 4839)	1
  (0, 3461)	1
  (0, 1793)	1
  (0, 823)	1
  (0, 94)	1",1
480,0.6208204114973721,"  (0, 4383)	1
  (0, 4195)	1
  (0, 3715)	1
  (0, 4539)	1",1
481,0.08031722713024193,"  (0, 1371)	1",1
482,0.06756290235474985,"  (0, 3785)	1
  (0, 278)	1",1
483,0.005860047653218099,"  (0, 516)	1",0
484,0.012754324775492095,"  (0, 4843)	1
  (0, 1001)	1
  (0, 3460)	1
  (0, 2111)	1
  (0, 4479)	1
  (0, 4808)	1
  (0, 655)	1
  (0, 1252)	1
  (0, 3784)	1
  (0, 345)	1",1
485,0.018614337957841644,"  (0, 5290)	1
  (0, 4227)	1
  (0, 3728)	1
  (0, 4664)	1
  (0, 2930)	1
  (0, 95)	1
  (0, 3886)	1
  (0, 5231)	1
  (0, 4324)	1",1
486,0.08790074926914003,"  (0, 41)	1",1
487,0.031023885106113227,"  (0, 1653)	1
  (0, 2771)	1
  (0, 2589)	1
  (0, 4973)	1
  (0, 3407)	1
  (0, 4970)	1",0
488,0.052395789135216565,"  (0, 1654)	1
  (0, 1481)	1
  (0, 1460)	1
  (0, 1578)	1
  (0, 5324)	1
  (0, 4081)	1
  (0, 5285)	1
  (0, 2555)	1",1
489,0.7238882395151769,"  (0, 3278)	1
  (0, 868)	1
  (0, 107)	1
  (0, 5168)	1",0
490,0.019993138228906766,"  (0, 1654)	1
  (0, 4843)	1
  (0, 1001)	1
  (0, 2111)	1
  (0, 1771)	1
  (0, 4783)	1
  (0, 3851)	1
  (0, 2645)	1
  (0, 1357)	1
  (0, 2596)	1
  (0, 1090)	1
  (0, 2043)	1
  (0, 2784)	1
  (0, 983)	1
  (0, 846)	1
  (0, 2599)	1
  (0, 3144)	1
  (0, 3438)	1
  (0, 2104)	1
  (0, 378)	1
  (0, 1291)	1
  (0, 717)	1
  (0, 1021)	1
  (0, 913)	1
  (0, 1352)	1
  (0, 4330)	1
  (0, 3719)	1
  (0, 2668)	1
  (0, 1100)	1
  (0, 5174)	1
  (0, 3437)	1
  (0, 166)	1
  (0, 4633)	1",1
491,0.930368742119744,"  (0, 1654)	1
  (0, 4843)	1
  (0, 1001)	1
  (0, 2111)	1
  (0, 1771)	1
  (0, 4783)	1
  (0, 2047)	1
  (0, 4251)	1
  (0, 2806)	1
  (0, 763)	1
  (0, 1512)	1
  (0, 2849)	1
  (0, 4336)	1
  (0, 1794)	1
  (0, 2805)	1
  (0, 2847)	1
  (0, 1795)	1
  (0, 4572)	1
  (0, 2046)	1
  (0, 2848)	1
  (0, 1968)	1
  (0, 2807)	1
  (0, 154)	1
  (0, 342)	1",1
492,0.09858675298999452,"  (0, 4843)	1
  (0, 1001)	1
  (0, 3460)	1
  (0, 2111)	1
  (0, 3677)	1
  (0, 3676)	1
  (0, 3137)	1
  (0, 1532)	1",1
493,0.06825235419658522,"  (0, 1222)	1
  (0, 3388)	1
  (0, 3216)	1",0
494,0.4139952002073216,"  (0, 1726)	1
  (0, 414)	1
  (0, 2860)	1",0
495,0.5174077713814783,"  (0, 2913)	1
  (0, 2794)	1
  (0, 1109)	1",1
496,0.06342646707068593,"  (0, 2740)	1",1
497,0.06480530181261959,"  (0, 1654)	1
  (0, 1001)	1
  (0, 5253)	1
  (0, 2048)	1
  (0, 4903)	1
  (0, 1792)	1
  (0, 1816)	1
  (0, 1525)	1
  (0, 3295)	1
  (0, 847)	1
  (0, 4895)	1
  (0, 937)	1
  (0, 426)	1
  (0, 2607)	1
  (0, 4201)	1
  (0, 822)	1
  (0, 104)	1",1
498,0.030334467735146392,"  (0, 2111)	1
  (0, 4530)	1
  (0, 5317)	1
  (0, 3626)	1
  (0, 3599)	1
  (0, 1821)	1
  (0, 30)	1
  (0, 4769)	1",0
499,0.02102722981448847,"  (0, 2111)	1",1
500,0.06583935892733275,"  (0, 3078)	1
  (0, 3894)	1
  (0, 4314)	1
  (0, 582)	1
  (0, 4472)	1
  (0, 4799)	1
  (0, 3591)	1",0
501,0.09134787059484276,"  (0, 2237)	1",1
502,0.04343339778351626,"  (0, 1001)	1
  (0, 3662)	2
  (0, 1203)	1
  (0, 279)	1
  (0, 245)	1
  (0, 81)	1
  (0, 1326)	1
  (0, 4709)	1
  (0, 32)	1
  (0, 919)	1
  (0, 2316)	1
  (0, 4917)	1
  (0, 120)	1
  (0, 2612)	1
  (0, 2113)	1
  (0, 3930)	1
  (0, 247)	1
  (0, 141)	1",1
503,0.09169251033858908,"  (0, 2836)	1
  (0, 5336)	2",1
504,0.011720198719041843,"  (0, 3270)	1
  (0, 3637)	1
  (0, 4070)	1",0
505,0.031368559320728094,"  (0, 1654)	1
  (0, 4843)	1
  (0, 1001)	1
  (0, 4134)	1
  (0, 2210)	1
  (0, 4506)	1
  (0, 36)	1",0
506,0.7587038512198706,"  (0, 3103)	1
  (0, 735)	1
  (0, 2062)	1",1
507,0.06342650154155448,"  (0, 3019)	1
  (0, 3365)	1
  (0, 1541)	1",1
508,0.029989724578794424,"  (0, 4843)	1
  (0, 1001)	1
  (0, 2771)	1
  (0, 844)	1
  (0, 608)	1
  (0, 3622)	1
  (0, 143)	1
  (0, 1049)	1",1
509,0.5863495084781618,"  (0, 2347)	1
  (0, 1994)	1
  (0, 496)	1
  (0, 372)	1",1
510,0.056187515733797065,"  (0, 4843)	1
  (0, 1001)	1
  (0, 3460)	1
  (0, 5086)	1
  (0, 1444)	1
  (0, 353)	1",1
511,0.0148225768883926,"  (0, 2307)	1
  (0, 3900)	1",0
512,0.07824894054647288,"  (0, 895)	1",1
513,0.06549468471271788,"  (0, 5188)	1
  (0, 1989)	1",1
514,0.13788350866423557,"  (0, 1963)	1
  (0, 5196)	1",0
515,0.06997593209487087,"  (0, 1277)	1",0
516,0.0451568377983277,"  (0, 3136)	2
  (0, 3134)	2
  (0, 1727)	2
  (0, 3133)	1",0
517,0.044122746212746,"  (0, 1906)	1
  (0, 1718)	1",0
518,0.7931747887099495,"  (0, 405)	1
  (0, 402)	1",1
519,0.04929334202412871,,0
520,0.6546018971456156,"  (0, 4383)	1
  (0, 2209)	1
  (0, 38)	1
  (0, 2004)	1
  (0, 658)	1
  (0, 3678)	1
  (0, 3226)	1",1
521,0.8617717137085439,"  (0, 2041)	1
  (0, 4841)	1
  (0, 2303)	1
  (0, 3235)	1",0
522,0.06239227207249858,"  (0, 1029)	1
  (0, 4219)	1
  (0, 2151)	1
  (0, 4042)	1",1
523,0.0765253281773187,"  (0, 4843)	1
  (0, 1001)	1
  (0, 4134)	1
  (0, 1557)	1
  (0, 2818)	1
  (0, 2817)	1
  (0, 327)	1",0
524,0.0658393933982013,"  (0, 5364)	1
  (0, 746)	1
  (0, 1491)	1
  (0, 5367)	1
  (0, 262)	1
  (0, 403)	1
  (0, 1000)	1
  (0, 2570)	1",0
525,0.017580246372259942,"  (0, 1859)	1
  (0, 3051)	1
  (0, 4477)	1
  (0, 2943)	1
  (0, 234)	1",1
526,0.06928651472390403,"  (0, 5364)	1
  (0, 746)	1
  (0, 1945)	1
  (0, 5370)	1
  (0, 3398)	1
  (0, 398)	1
  (0, 4441)	1
  (0, 718)	1",1
527,0.004826025009373491,"  (0, 3422)	1
  (0, 4224)	1",0
528,0.34436408021053977,"  (0, 5298)	1",1
529,0.09513963166429179,"  (0, 1948)	1
  (0, 864)	1
  (0, 4218)	1
  (0, 2350)	1",1
530,0.05653232783188612,"  (0, 3228)	1
  (0, 2500)	1
  (0, 3919)	1",1
531,0.002413064210989568,"  (0, 1476)	1
  (0, 1869)	1",1
532,0.9648396451389543,"  (0, 1556)	1",0
533,0.015856634003105757,"  (0, 2283)	1",0
534,0.08273008451602022,"  (0, 1057)	1
  (0, 2969)	1
  (0, 4862)	1",0
535,0.6208204114973721,"  (0, 727)	1",0
536,0.02792150693676247,"  (0, 1689)	1",0
537,0.08859020111097542,,1
538,0.8958979769840079,"  (0, 2307)	1
  (0, 2111)	1
  (0, 2078)	1
  (0, 534)	1
  (0, 4116)	1",1
539,0.052740463349831436,"  (0, 3408)	1
  (0, 5270)	1",0
540,0.20648050260456713,"  (0, 4959)	1
  (0, 1838)	1",0
541,0.1375387655078836,"  (0, 3765)	1",0
542,0.27576701732847114,"  (0, 2581)	1
  (0, 340)	1
  (0, 3300)	1",0
543,0.08066186687398826,"  (0, 3251)	1
  (0, 547)	1
  (0, 4630)	1
  (0, 1256)	1
  (0, 3175)	1",0
544,0.03550509801739765,,1
545,0.030334433264277844,"  (0, 2417)	1",1
546,0.9999998965873944,"  (0, 4223)	1",0
547,0.005515407909471777,,1
548,0.0344709719609474,"  (0, 402)	1
  (0, 5300)	1",1
549,0.6897621141231871,,0
550,0.3102378169350758,"  (0, 1001)	1
  (0, 2078)	1
  (0, 938)	1
  (0, 718)	1
  (0, 63)	1
  (0, 3449)	1
  (0, 3447)	1
  (0, 827)	1",1
551,0.06928654919477258,"  (0, 1711)	1
  (0, 2114)	1
  (0, 2659)	1
  (0, 2060)	1",0
552,0.09755266140441282,"  (0, 5235)	1",1
553,6.894173709668351e-08,"  (0, 4710)	1",0
554,0.9651843882953063,"  (0, 1061)	1
  (0, 4707)	1",1
555,0.09479499192054548,"  (0, 2236)	1
  (0, 1624)	1",1
556,0.08410902267055953,"  (0, 2417)	1",1
557,0.0679076455111018,"  (0, 4843)	1
  (0, 1001)	1
  (0, 1725)	1
  (0, 3460)	1
  (0, 3298)	1
  (0, 4888)	1
  (0, 4747)	1
  (0, 24)	1
  (0, 498)	1
  (0, 5381)	1",0
558,0.008617820549691084,"  (0, 1772)	1
  (0, 1189)	1",1
559,0.02412960798383923,"  (0, 1332)	1",1
560,0.052740463349831436,,0
561,0.10306796590127895,"  (0, 1003)	1",0
562,0.02688727746770657,"  (0, 4530)	1
  (0, 3983)	1
  (0, 3588)	1",1
563,0.4133057138946177,"  (0, 2196)	1",0
564,0.0013789381545393153,"  (0, 1654)	1
  (0, 5364)	1
  (0, 746)	1
  (0, 579)	1
  (0, 4424)	1
  (0, 341)	1
  (0, 5366)	1
  (0, 2924)	1
  (0, 1762)	1
  (0, 3818)	1
  (0, 2707)	1",1
565,0.025163768511158032,"  (0, 1654)	1
  (0, 2771)	2
  (0, 844)	2
  (0, 5068)	1
  (0, 3382)	1
  (0, 364)	1
  (0, 180)	1
  (0, 179)	1
  (0, 851)	1
  (0, 489)	1",1
566,0.025853185882124867,"  (0, 3949)	1
  (0, 3483)	1",1
567,0.999655187901911,"  (0, 2157)	1",0
568,0.7235435308296935,"  (0, 2267)	1
  (0, 3128)	1",1
569,0.08479844004152637,"  (0, 4225)	1
  (0, 2189)	1
  (0, 3405)	1
  (0, 859)	1
  (0, 4030)	1
  (0, 3395)	1
  (0, 2653)	1",1
570,0.0013788692128022186,,0
571,0.6890727312230888,"  (0, 2560)	1",1
572,0.0785936492319563,"  (0, 5364)	1
  (0, 746)	1
  (0, 1945)	1
  (0, 5370)	1
  (0, 3398)	1
  (0, 398)	1
  (0, 4441)	1
  (0, 718)	1",1
573,0.08376431398507611,"  (0, 4393)	1",0
574,0.0785935802902192,"  (0, 2188)	1
  (0, 2852)	1
  (0, 3905)	1
  (0, 4887)	1
  (0, 3210)	1",1
575,0.055842807048313646,"  (0, 2417)	1",1
576,0.04308862015629574,"  (0, 1001)	1
  (0, 2078)	1
  (0, 2820)	1
  (0, 1653)	1
  (0, 530)	1
  (0, 3230)	2
  (0, 3614)	1
  (0, 48)	1
  (0, 1558)	1
  (0, 4505)	1
  (0, 3722)	1
  (0, 112)	1
  (0, 64)	1",0
577,0.20682521129005055,"  (0, 2111)	1",0
578,0.025508546138378545,"  (0, 2147)	1",0
579,0.09755262693354427,"  (0, 1633)	1
  (0, 4281)	1
  (0, 1076)	1",0
580,0.06135818048691687,"  (0, 1752)	1
  (0, 2484)	1",0
581,0.0382626985595279,"  (0, 3735)	1
  (0, 1705)	1",1
582,0.023440259554609492,"  (0, 3346)	1",0
583,0.1382282862914561,"  (0, 1633)	1
  (0, 4281)	1
  (0, 1075)	1
  (0, 1072)	1",0
584,0.06618413655455327,"  (0, 1593)	1
  (0, 2511)	1
  (0, 4668)	1",0
585,0.09858671851912597,"  (0, 2168)	1",0
586,0.0006894518418353835,"  (0, 4473)	1
  (0, 2023)	1
  (0, 2655)	1
  (0, 5056)	1
  (0, 3377)	1
  (0, 236)	1",1
587,0.0024130297401210197,"  (0, 1325)	1
  (0, 4601)	1
  (0, 1107)	1
  (0, 2965)	1
  (0, 502)	1
  (0, 4561)	1
  (0, 3809)	1",1
588,0.005515338967734681,"  (0, 2425)	1
  (0, 4835)	1",1
589,0.6890727656939574,"  (0, 5364)	1
  (0, 746)	1
  (0, 1945)	1
  (0, 5370)	1
  (0, 3398)	1
  (0, 398)	1
  (0, 4441)	1
  (0, 718)	1",1
590,0.48293697177487366,"  (0, 2078)	1
  (0, 1653)	1
  (0, 2771)	1
  (0, 3182)	1
  (0, 1651)	1
  (0, 2551)	1",1
591,0.7931747197682124,"  (0, 1671)	1
  (0, 1700)	1
  (0, 2959)	1
  (0, 3921)	1",1
592,0.04308865462716429,"  (0, 2111)	1
  (0, 3937)	1
  (0, 1180)	1
  (0, 4309)	1
  (0, 4482)	1
  (0, 1289)	1
  (0, 1465)	1",1
593,0.05860054547391808,,1
594,0.09720791824806085,"  (0, 2417)	1",1
595,0.08307486214324072,"  (0, 1839)	1",0
596,0.028610889836860755,"  (0, 2733)	1",1
597,0.5518786399298201,"  (0, 2558)	1",0
598,0.9651843882953063,"  (0, 4555)	1
  (0, 3840)	1",0
599,0.0865218800563378,"  (0, 1594)	1",1
600,0.41365052599270674,,1
601,0.01240958161914013,"  (0, 2118)	1
  (0, 958)	1",1
602,0.027921403524156823,"  (0, 1227)	1
  (0, 1632)	1
  (0, 1831)	1",0
603,0.09307144849312839,"  (0, 2101)	1",1
604,0.06549465024184933,,1
605,0.069631257880256,"  (0, 3042)	1
  (0, 1036)	1
  (0, 977)	1",0
606,0.17235444615431442,,1
607,0.03481568064643082,"  (0, 2621)	1",0
608,0.08031719265937338,"  (0, 2418)	1
  (0, 3004)	1",1
609,0.08376431398507611,"  (0, 3299)	1
  (0, 4935)	1
  (0, 730)	1
  (0, 2932)	1",1
610,0.723888308456914,"  (0, 2262)	1
  (0, 4517)	1",0
611,0.06894180603842061,,0
612,0.06963122340938745,"  (0, 1654)	1
  (0, 534)	1
  (0, 5294)	1
  (0, 3311)	1
  (0, 3890)	1
  (0, 5018)	1
  (0, 3799)	1
  (0, 5185)	1
  (0, 1674)	1
  (0, 3181)	1
  (0, 352)	1
  (0, 1035)	1",0
613,0.012754255833754998,"  (0, 1065)	1
  (0, 5319)	1
  (0, 978)	1
  (0, 527)	1",1
614,0.012754255833754998,,0
615,0.6894174743794408,"  (0, 445)	1
  (0, 1267)	1",0
616,0.6890726622813517,"  (0, 2402)	1",1
617,0.0765253281773187,"  (0, 534)	1
  (0, 5061)	1
  (0, 2187)	1",0
618,0.06997593209487087,"  (0, 5364)	1
  (0, 746)	1
  (0, 1945)	1
  (0, 5370)	1
  (0, 3398)	1
  (0, 398)	1
  (0, 4441)	1
  (0, 718)	1",1
619,0.04170985435609917,"  (0, 1848)	1
  (0, 3971)	1",0
620,0.723888308456914,"  (0, 1999)	1",0
621,0.8269562398873244,"  (0, 1664)	1
  (0, 1943)	1
  (0, 2130)	1",1
622,0.9999998965873944,"  (0, 2941)	1",1
623,0.08341960529959269,"  (0, 4843)	1
  (0, 1001)	1
  (0, 2111)	1
  (0, 2078)	1
  (0, 3937)	1
  (0, 2945)	1
  (0, 2771)	1
  (0, 844)	1
  (0, 490)	1
  (0, 4592)	1
  (0, 175)	1
  (0, 1119)	1
  (0, 2055)	1
  (0, 3341)	1
  (0, 1385)	1
  (0, 1386)	1
  (0, 3935)	1
  (0, 3936)	1
  (0, 1236)	1
  (0, 5006)	1
  (0, 1408)	1
  (0, 2949)	1
  (0, 5288)	1",0
624,0.08686658874182122,"  (0, 1670)	1
  (0, 1807)	1",0
625,0.024474385611059742,"  (0, 4249)	1",0
626,0.6204757372827573,"  (0, 1042)	1
  (0, 5242)	1",1
627,0.09513970060602889,"  (0, 3071)	1
  (0, 2850)	1",1
628,0.018269663743226777,"  (0, 674)	1",0
629,0.01068603819172304,"  (0, 5139)	1
  (0, 1747)	1
  (0, 3909)	1",1
630,0.05205101150799605,"  (0, 661)	1
  (0, 4924)	1
  (0, 3484)	1",1
631,0.06859709735293719,,0
632,0.6546018971456156,"  (0, 2165)	1",0
633,0.007583591080635187,"  (0, 1268)	1",0
634,0.08548775399988756,"  (0, 2201)	1",1
635,0.0992761358900928,"  (0, 5364)	1
  (0, 746)	1
  (0, 1945)	1
  (0, 5370)	1
  (0, 3398)	1
  (0, 398)	1
  (0, 4441)	1
  (0, 718)	1",0
636,0.08100654108860313,"  (0, 4374)	1
  (0, 1654)	1
  (0, 4843)	1
  (0, 1001)	1
  (0, 5364)	1
  (0, 746)	1
  (0, 1181)	1
  (0, 3087)	1
  (0, 3668)	1
  (0, 1207)	1
  (0, 457)	1",1
637,0.08100661003034022,"  (0, 5098)	1",1
638,0.027921403524156823,"  (0, 5364)	1
  (0, 746)	1
  (0, 1945)	1
  (0, 5370)	1
  (0, 3398)	1
  (0, 398)	1
  (0, 4441)	1
  (0, 718)	1",1
639,0.08755604058365661,"  (0, 2045)	1",0
640,0.10341267458676237,"  (0, 1818)	1",0
641,0.04067565935791182,"  (0, 5364)	1
  (0, 746)	1
  (0, 1945)	1
  (0, 5370)	1
  (0, 3398)	1
  (0, 398)	1
  (0, 4441)	1
  (0, 718)	1",0
642,0.005515338967734681,"  (0, 2119)	1",0
643,0.004136504225801011,"  (0, 1213)	1
  (0, 4188)	1",0
644,0.001034160527318801,"  (0, 2218)	1
  (0, 3127)	1",0
645,0.0275767637804105,"  (0, 73)	1",1
646,0.04308868909803284,"  (0, 1923)	1
  (0, 3842)	1",0
647,0.08617720584172293,"  (0, 1001)	1
  (0, 5365)	1
  (0, 5017)	1
  (0, 262)	1
  (0, 2598)	1
  (0, 2571)	1
  (0, 5368)	1",1
648,0.9651843193535692,"  (0, 4843)	1
  (0, 1001)	1
  (0, 5364)	1
  (0, 746)	1
  (0, 4441)	1
  (0, 2198)	1
  (0, 726)	1
  (0, 3399)	1
  (0, 3409)	1",0
649,0.0017235434274170877,"  (0, 1171)	1
  (0, 5069)	1",1
650,0.07238882395151769,,0
651,0.04136504225801011,"  (0, 604)	1",1
652,0.014133159517425765,"  (0, 534)	1
  (0, 629)	1
  (0, 1223)	1
  (0, 409)	1
  (0, 431)	1
  (0, 4738)	1
  (0, 3241)	1
  (0, 556)	1",0
653,0.06342650154155448,"  (0, 724)	1",0
654,0.09651850087709402,"  (0, 2417)	1",1
655,0.6890727312230888,,1
656,0.026542568782223153,"  (0, 3702)	1
  (0, 3400)	1",0
657,0.06721826261100353,"  (0, 15)	1",0
658,0.20716995444640252,"  (0, 3168)	1
  (0, 5233)	1
  (0, 2287)	1
  (0, 4538)	1
  (0, 446)	1",1
659,0.05308524097705195,"  (0, 4508)	1
  (0, 1413)	1
  (0, 2974)	1
  (0, 3586)	1",0
660,0.6897621141231871,,0
661,0.008962460293437405,"  (0, 534)	1
  (0, 3800)	1
  (0, 3594)	1",0
662,0.07790423186098946,"  (0, 5364)	1
  (0, 746)	1
  (0, 5367)	1
  (0, 2858)	1
  (0, 1390)	1
  (0, 397)	1
  (0, 4484)	1",0
663,0.2754222397012506,"  (0, 1654)	1
  (0, 1001)	1
  (0, 5365)	1
  (0, 5253)	1
  (0, 2719)	1
  (0, 5017)	1
  (0, 286)	1",0
664,0.8273009485728078,"  (0, 2422)	1",1
665,0.01826959480148968,"  (0, 3108)	1
  (0, 4202)	1",1
666,0.009651843193535691,"  (0, 1817)	1
  (0, 4773)	1",0
667,0.00034477762722051424,,1
668,0.7931747542390809,"  (0, 15)	1
  (0, 5294)	1
  (0, 1831)	1
  (0, 3314)	1
  (0, 3898)	1",0
669,0.056532293361017574,"  (0, 1595)	1
  (0, 4770)	1",0
670,0.447776616913828,"  (0, 2235)	1
  (0, 2231)	1",0
671,0.09238196218042445,"  (0, 1502)	1
  (0, 4914)	1",0
672,0.37917955403175935,"  (0, 3282)	1
  (0, 4463)	1
  (0, 4115)	1
  (0, 3040)	1",0
673,0.031713199064474416,"  (0, 1725)	1
  (0, 1938)	1
  (0, 4833)	1
  (0, 1081)	1
  (0, 4643)	1",1
674,0.09479499192054548,"  (0, 15)	1
  (0, 1477)	1",1
675,0.0854878574124932,,1
676,0.048604028065767524,"  (0, 2031)	1
  (0, 1395)	1",1
677,0.06446055865626764,"  (0, 563)	1
  (0, 2442)	1
  (0, 209)	1
  (0, 487)	1
  (0, 3579)	1
  (0, 2734)	1",0
678,0.031713199064474416,"  (0, 4843)	1
  (0, 1001)	1
  (0, 3460)	1
  (0, 3257)	1
  (0, 3555)	1
  (0, 2073)	1
  (0, 5363)	1
  (0, 680)	1
  (0, 4980)	1",0
679,0.5174077369106098,"  (0, 1265)	1",0
680,0.08341950188698705,,0
681,0.033092068277276634,"  (0, 463)	1
  (0, 942)	1",1
682,0.09134780165310566,"  (0, 644)	1
  (0, 34)	1",0
683,0.03964160224319867,"  (0, 2111)	1
  (0, 4689)	1
  (0, 537)	1
  (0, 3808)	1
  (0, 1193)	1
  (0, 2278)	1
  (0, 4413)	1
  (0, 1625)	1
  (0, 47)	1
  (0, 1304)	1
  (0, 4806)	1
  (0, 3610)	1",0
684,0.08100657555947167,"  (0, 4843)	1
  (0, 1001)	1
  (0, 3460)	1
  (0, 4454)	1
  (0, 44)	1
  (0, 5227)	1
  (0, 476)	1
  (0, 4516)	1
  (0, 4129)	1
  (0, 3452)	1
  (0, 2868)	1
  (0, 5254)	1",1
685,0.07514659684799067,"  (0, 4006)	1
  (0, 1577)	1
  (0, 2681)	1",0
686,0.07824894054647288,"  (0, 5322)	1
  (0, 195)	1",0
687,0.00034477762722051424,"  (0, 3574)	1",1
688,0.07480188816250725,"  (0, 2111)	1
  (0, 1992)	1
  (0, 3993)	1
  (0, 3888)	1
  (0, 1993)	1
  (0, 1179)	1",1
689,0.06721822814013498,"  (0, 534)	1
  (0, 1707)	1
  (0, 2441)	1
  (0, 4370)	1
  (0, 4750)	1
  (0, 2344)	1
  (0, 3116)	1",1
690,0.04343329437091061,"  (0, 4843)	1
  (0, 1001)	2
  (0, 5253)	1
  (0, 2059)	1
  (0, 1489)	1
  (0, 1045)	1
  (0, 2654)	1
  (0, 5266)	1
  (0, 2772)	1
  (0, 2773)	1
  (0, 3268)	1",0
